likes,pred_likes
1913,1902
0,2667
48160,39942
7843,8412
8490,8028
1859,6567
5151,4589
0,44639
9376,46036
16519,27656
185,2751
1305,2098
28272,27165
16388,15743
23707,19102
1380,1027
37252,32565
22716,20540
4513,3971
9597,9337
3262,3549
273,268
7184,51783
37109,35870
9490,8771
2020,80260
48,55638
469,190972
1103,1126
3613,3448
855,1023
49,223
10232,9120
431134,348534
22988,19823
1304,4728
22509,20813
9129,7993
1073,1095
31793,30329
12,2687
17478,16384
197,182
1419,1408
61196,40885
202,29225
8617,9667
364594,336129
47,9037
116011,111186
25492,24911
4594,4409
118514,111577
0,0
78,173825
27229,25234
19007,15093
1588,1745
2138,2562
56,104
26865,27905
6130,8301
36446,198806
10592,9500
28,39264
13517,12436
1629,12109
779040,445279
590,2687
92299,82168
1411,1249
2158,2148
11619,10878
6,1649
371,2309
16,135376
8,5133
180,163
4418,4305
9367,10750
7481,7446
22537,20415
344,2689
214451,159985
17465,15469
60,4574
212,4240
263,367
96546,93083
1237,4353
42798,34629
159,1975
11333,10540
108292,98026
52579,50122
3722,3622
27,5135
188159,207554
21783,12255
20045,18783
93713,102269
8285,51538
33197,26186
81135,83372
16930,17694
271,4153
37620,37490
391,1260
22868,24521
1691,2167
7174,661068
3257,6621
3108,17445
10578,41976
63319,70311
12552,12452
14393,144371
24951,27311
123687,108892
1929,2041
20197,25802
4237,3170
21468,21093
2454898,2465226
267168,272512
4887,5666
204004,214066
3512,3765
4645,5202
4952,6449
71162,72979
24840,24664
6226,17833
18624,57279
3749,3831
3965,6144
12817,12702
32444,28890
76748,74075
140714,131007
137649,141760
19558,24977
133232,124314
255,4330
28595,31309
7249,6766
8851,4466
3025,3016
4512,3717
4145,18064
3691,3654
16753,12114
429398,404445
38511,39942
26783,39264
266,7248
92292,77897
15433,14797
91672,88203
3059,2662
10835,10385
21918,23876
444728,394572
6459,5519
140180,126065
16755,15021
12591,18737
71238,68527
14005,12275
1698,3849
53173,50023
41769,63377
10985,10308
37301,36572
2477,2118
10321,9608
1411,10426
8353,11309
1819,2282
36607,34744
9325,39264
66134,56122
51801,82795
78158,39264
40602,34376
15908,19654
1967,2488
14632,13812
18879,16513
5211,6867
11083,10301
10625,10603
8722,8138
150293,133000
4960,4812
11497,9196
10183,49476
53605,47307
27918,26292
61888,51564
4197,93461
18192,15251
7822,7028
197222,160785
46195,44091
0,2667
31918,32142
22754,22362
25229,23107
12392,11030
8545,8412
49052,39942
1958,1902
9477,46036
8668,8028
10780,7427
1904,6567
5280,4589
3315,3549
24067,19102
9987,9051
0,44639
204,2751
498,401
9691,9337
28643,27165
1349,2098
37372,35870
16642,15743
38196,32565
4642,3971
1454,1027
10301,9120
1108,1126
7460,51783
9632,8771
276,268
1236,1813
22877,20540
2073,80260
51,55638
3722,3448
469,190972
25676,24911
869,1023
9448,7993
439742,348534
49,223
23034,20813
32341,30329
1518,4728
1092,1095
12,2687
406,52974
199,182
62276,40885
117722,111186
1426,1408
119254,111577
2205,2562
27662,25234
203,29225
368569,336129
8693,9667
49,9037
1605,1745
4637,4409
78,173825
0,0
20003,15093
36907,198806
56,104
27260,27905
93590,82168
13924,12436
804496,445279
6231,8301
28,39264
1659,12109
591,2687
2183,2148
11727,10878
7,1649
371,2309
10893,9500
44,142
16,135376
9673,10750
8,5133
107470,165798
24365,32397
43029,51538
39786,52936
21050,25485
11033,9120
63174,82795
858,1197
326,2687
17220,23148
168804,189744
2702,6858
16482,21690
29669,18783
4113,5114
16396,32789
6292,7906
14631,18715
851,973
18376,21973
122670,39264
6622,21633
104018,102269
1698,2179
76088,125826
4146,4411
203312,207554
15405,24856
36480,26186
13841,16243
18776,17694
2209,2167
85638,83372
504,3433
3843,6621
38963,37490
441,1260
24559,24521
56,39264
238,4153
12137,13728
2254,2041
9501,661068
68505,70311
13622,12452
15794,144371
26760,27311
21270,25802
128905,108892
4763,3170
49,44639
3852,3765
22766,21093
6300,5666
2542861,2465226
275221,272512
5237,6449
4833,5202
212394,214066
6042,6962
19,4153
78029,72979
3991,3831
6845,17833
19060,57279
4305,6144
92185,74075
33670,28890
144938,141760
12974,12702
21338,22536
186,3214
145148,131007
59618,317775
142811,124314
19821,24977
29502,31309
7621,6766
307,7248
9557,10121
3114,3016
5174,18064
304,4330
9347,4466
1423,2653
436454,404445
27510,39264
1677,8846
39100,39942
16908,12114
95007,77897
92653,88203
3121,2662
22322,23876
466482,394572
3736,3654
143718,126065
17159,15021
6573,5519
72716,68527
1725,3849
15516,14797
10933,10385
14416,12275
54017,50023
42395,63377
11544,10308
51997,158278
37687,36572
10750,9608
2507,2118
37374,34744
12755,18737
67638,56122
1886,2282
41379,34376
78696,39264
16886,19654
14865,13812
8645,11309
19382,16513
11311,10301
10937,10603
877,12896
11569,9196
152931,133000
10467,49476
5141,4812
54190,47307
28271,26292
63186,51564
23828,47615
4438,93461
8977,8138
46679,44091
32280,32142
8034,7028
5474,4589
25480,23107
1993,2488
23052,22362
18407,15251
12869,11030
9093,44639
9031,8412
0,2667
49590,39942
5352,6867
4826,198806
9536,46036
226,2751
1986,1902
28945,27165
502,401
1933,6567
8775,8028
24368,19102
9814,9337
10836,7427
6419,3401
1503,1027
4727,3971
3362,3549
7726,51783
2098,80260
10007,7993
1299,1813
1584,4728
37548,35870
9718,8771
52,55638
469,190972
16829,15743
49,223
444698,348534
872,1023
1100,1095
12,2687
1120,1126
407,52974
32735,30329
198,182
1435,1408
23366,20813
63060,40885
3747,3448
79,173825
8735,9667
49,9037
1614,1745
119787,111186
4667,4409
231276,180390
42665,54425
28682,36581
15406,49441
9387,14147
76553,66710
28060,26705
5394,20427
7955,10913
13557,19956
6669,8901
697,5238
15765,23747
73791,39264
29428,32397
3653,6033
5796,6691
16780,23209
5214,6831
20227,26788
227,855
8780,10993
2178,17833
47231,52936
8665,16349
124566,111175
8473,20203
1135,2687
4428,9120
141556,165798
5173,6858
18480,25339
5630,6937
53550,51538
26710,25485
82721,82795
20770,21690
2718,5028
23430,25553
1179,1197
5060,5114
18723,32789
21186,23148
478,1068
185546,189744
4612,15200
130253,142531
1785,4180
49594,112054
26580,28796
118448,126095
3854,5553
2932,1584
20241,21810
131,39264
2031,2182
7073,7906
338,572
77224,96968
4957,5942
2148,7395
21693,21973
1215,1813
2210,2179
260,4573
536,1938
992,973
17841,18715
4288,4411
2118,4806
134,364
186,1019
20162,24856
7272,21633
4838,9586
797,939
109355,102269
210529,207554
12044,17445
37740,26186
15673,16243
4000,6621
2309,2167
378,4153
19389,17694
88152,83372
611,3433
39814,37490
10577,661068
1017,1419
12426,13728
25269,24521
14197,12452
2326,2041
596,733
71430,70311
16610,144371
4954,3170
2724,3501
27858,27311
22013,25802
131420,108892
4714,55638
217378,214066
80859,85218
6700,6962
23333,21093
5380,6449
2611250,2465226
3983,3765
279817,272512
19,4153
8184,5666
4926,5202
634,1946
19174,57279
82815,72979
4192,3831
4416,6144
110088,74075
2847,55638
13041,12702
24881,22536
311,4330
66772,317775
146878,131007
10070,10121
194,3214
343,7248
13421,163548
151849,124314
20011,24977
31788,31309
3196,3016
9534,4466
5998,18064
28041,39264
17017,12114
93541,88203
1726,8846
39517,39942
16,3905
1499,2653
97151,77897
487305,394572
146813,126065
3184,2662
3811,3654
6662,5519
74113,68527
22634,23876
1733,3849
17440,15021
15598,14797
11790,10308
38388,36572
12863,18737
10947,9608
910,12896
37923,34744
79652,39264
17538,19654
52910,158278
11503,10301
19812,16513
1942,2282
68667,56122
2533,2118
452,655
7824,24055
155370,133000
11645,9196
5342,4812
26473,47615
64074,51564
11143,10603
8801,11309
4623,93461
9250,8138
47024,44091
8141,7028
32725,32142
9477,8412
13367,11030
2013,2488
10802,49476
0,2667
28537,26292
5508,6867
10481,9051
25680,23107
1735895,661068
0,675
6325,4290
126015,210069
23180,22151
2394,17725
100668,52809
24652,54388
277250,316216
36993,49441
720,2174
14079,20427
298,39264
34547,36581
54133,54425
20219,14147
2169,5238
8088,17833
1245,7557
1761,2639
1393,10968
8946,20132
18102,19956
13316,20203
1284,2721
9244,8901
4635,39264
10557,10913
5733,7416
31993,26705
15036,16349
8498,6691
79918,66710
11201,13979
11402,23737
5342,6033
6950,6831
2409,10084
22835,23747
2557,1667
1584,1732
4604,5028
21309,23630
30877,32397
668,978
2159,2201
10257,10993
258,469
1235,2687
21210,23209
24822,26788
23087,25339
439,6137
1137,2113
579,1068
658,886
143966,111175
2917,6503
110,337
52671,52936
6347,6858
1665,1813
159665,165798
3294,7395
10087,21575
4693,9120
5211,5553
6785,6937
388,6144
3544,4180
21769,21690
93800,82795
2183,2997
28215,25485
395,726
24842,25553
22312,23148
396,572
959,1280
6360,15200
5350,5114
140942,142531
28580,28796
62537,51538
3456,1584
551,10387
126207,126095
56130,112054
193603,189744
23625,21810
234,364
3208,4806
23330,21973
493,4153
164,1036
2172,2182
8218,9586
85348,96968
5568,5942
81,456
18475,18715
133,39264
688,1938
1001,973
371,4573
628,2247
23796,24856
7589,21633
2328,2179
112959,102269
0,804
15926,17445
4306,4411
215180,207554
918,939
262,1019
16503,16243
38314,26186
475,4153
4050,6621
19698,17694
2338,2167
1036,1419
89289,83372
644,733
40362,37490
25726,24521
1298,3034
14488,12452
12445,13728
2358,2041
73138,70311
28573,27311
22394,25802
133400,108892
17126,144371
5089,3170
7258,6962
83664,85218
220831,214066
2849,3501
23700,21093
4071,3765
4853,55638
19,4153
2674694,2465226
696,12110
5446,6449
283613,272512
5008,5202
35,350
636,1946
9139,5666
88285,72979
2951,55638
19214,57279
4642,6144
13097,12702
31054,22536
147608,131007
74892,317775
314,4330
23221,18208
10444,10121
161177,124314
199,3214
16207,163548
46680,31309
387,7248
20140,24977
6428,18064
3264,3016
9613,4466
28418,39264
39813,39942
98929,77897
226,39264
1541,2653
1746,8846
17,3905
17044,12114
94430,88203
3834,3654
470,655
3250,2662
22885,23876
504791,394572
15642,14797
12009,10308
149246,126065
38757,36572
12946,18737
6715,5519
2157727,661068
0,675
7006,17724
10041,4290
5816,17725
96530,25873
75413,38049
442915,466750
3332,12516
17356,14650
15343,22340
59806,78258
132072,151564
30250,22151
18997,16420
51644,54388
83397,130501
174265,210069
13273,41976
18522,19907
26587,32502
52745,144584
1717,2174
5214,39264
21900,24423
27343,52671
7250,11202
21807,39871
16032,18584
3822,5622
30203,37370
2136,2458
39692,44696
81240,88165
1532,198806
17425,20427
3390,4204
431,39264
49452,49441
7307,6709
25499,14147
9202,12802
82,1163
9003,15147
14268,20132
2350,2721
2643,5238
57103,54425
36163,36581
4276,46036
40,4153
2462,2639
568,709
10003,8901
17148,20203
437,603
17492,23737
1737,2113
317,1379
20516,19956
67,73
16632,16349
10411,13183
12580,13979
1620,5037
2661,10084
1361,2687
11291,10913
5700,3849
33149,26705
5010,5028
2208,3121
2673,1667
10822,10993
5905,6033
25052,23747
850,886
6886,7416
710,6137
23629,23630
15395,21575
31712,38982
7407,6831
694,978
31750,32397
22783,23209
25212,25339
26448,26788
4320,6503
4215,4180
4077,7395
153083,111175
56278,52936
172872,165798
7011,6858
7228,6937
4774,9120
1671,1732
1871,1813
132,337
100858,82795
2499,2997
29062,25485
1193,1280
405,469
432,572
23017,23148
25622,25553
144548,142531
29643,28796
2221,2201
64685,51538
130063,126095
58865,112054
1250,2687
26657,21810
198325,189744
13811,22331
442,6144
3890,4806
5445,5553
22255,21690
23812,21973
9126,9586
5994,5942
6959,15200
5484,5114
789,2247
430,726
3639,1584
653,6227
260,364
719,1938
434,4573
27149,24856
2248,2182
186,1036
18318,17445
82,456
135,39264
0,804
113,892
7961,21633
13,1981
1005,973
1624,3483
18765,18715
115670,102269
17036,16243
653,31269
496,4153
218858,207554
965,939
2399,2179
38739,26186
19897,17694
4311,4411
38,3288
90109,83372
26073,24521
40666,37490
1057,1419
1374,3034
4105,6621
12449,13728
74074,70311
14694,12452
59,3523
29017,27311
665,733
17517,144371
22551,25802
2394,2041
85899,85218
223308,214066
23991,21093
7518,6962
2729292,2465226
5182,3170
286258,272512
2925,3501
9635,5666
4136,3765
4936,55638
19,4153
91200,72979
696,12110
5114,5202
637,1946
4783,6144
37947,22536
80272,317775
3020,55638
19242,57279
633622,982050
146680,425567
21004,10968
12147,12516
2331351,661068
13695,14631
69989,131125
59360,113518
643769,437278
28870,33187
199777,68915
8872,9120
4522,5644
13461,17724
3448,7314
14151,39264
3556,198806
229648,123830
13976,26674
3733,13663
0,675
725,937
2755,6771
29399,26508
161738,152409
5927,8444
21298,22340
6975,17725
128788,130501
79870,38049
4672,9888
1538,5174
1268,2434
35672,32502
152,1163
66191,78258
5466,14955
1021,1379
461219,466750
31136,39871
56914,52671
5388,5622
58914,54388
2315,2458
3982,4204
5744,8660
149296,151564
17649,41976
19524,19907
3272,198806
13681,12802
9234,11202
2532,198806
13066,24472
9902,66605
198858,210069
2022,2174
34498,37370
479,39264
55130,144584
24790,24423
44443,44696
17307,18584
1837,2261
2555,2721
203,6316
72,73
5174,46036
646,30267
16725,69486
85632,88165
6086,8626
19508,20427
16689,20132
58275,49441
28934,14147
3799,4163
138,145
2737,2639
12943,15877
2772,5238
58445,54425
36907,36581
5691,25063
18433,19733
10236,8901
2731,3121
44,4153
1953,5037
17867,20203
20360,23737
6563,3849
667,709
2078,2113
11792,13183
21507,19956
510,603
13235,13979
1514,2687
11780,10913
136,540
33624,26705
971,6137
2790,10084
17620,16349
6109,6033
5223,5028
19660,21575
7734,6831
26281,23747
2938,14985
24587,23630
7129,7416
32308,38982
1719,1732
930,886
11452,10993
5816,6503
23845,23209
27821,26788
32321,32397
25763,25339
706,978
4547,4180
30430,28796
2700,2997
7436,6937
184494,165798
157702,111175
146020,142531
58234,52936
2244,2201
4436,7395
106438,82795
320,364
15415,22331
3889,1584
1265,1280
5572,5553
445,469
1976,1813
464,6144
167,337
29208,25485
477,11956
22576,21690
26209,25553
23347,23148
446,726
448,572
28981,21810
7283,15200
132684,144448
61507,112054
5598,5114
1353,6227
4348,4806
486,4573
24071,21973
66698,51538
2303,2182
202701,189744
1758,3483
9509,9586
729,1938
149,2572
198,1036
824,2247
120,892
82,456
998,939
139,39264
0,804
1005,973
30027,24856
19008,18715
660,31269
38,3288
2466,2179
19949,17445
30,9108
8335,21633
4314,4411
14,1981
117504,102269
17398,16243
221868,207554
514,4153
4136,6621
39094,26186
1419,3034
1069,1419
90,6706
90736,83372
26303,24521
41411,60023
905712,982050
7099,20070
5496,40885
257470,425567
2166,6316
18539,30711
4901,7657
103121,131125
17818,35370
15878,12516
24154,10968
8783,13663
102305,113518
6413,5644
7465,198806
19849,24404
231094,68915
2444952,661068
2391,4952
768281,437278
5813,7314
26607,39264
18243,142483
16078,20577
32122,33187
5891,6771
12049,15922
2058,6785
43385,57597
9876,9120
16305,17724
263744,123830
19254,26674
756,1250
193991,152409
7702,9888
7659,8444
2326,5174
925,937
2742,5242
0,675
6163,7359
1499,2319
24903,47207
1783,2434
7144,8660
150477,130501
22965,22340
7388,17725
1614,1379
38219,32502
4057,198806
4287,4204
72053,78258
10586,17686
6013,13999
81699,38049
6090,5622
40029,39871
2811,198806
471738,466750
19884,24472
78644,52671
161383,151564
19295,41976
62003,54388
15036,12802
10158,11202
20056,19907
14525,66605
2129,2174
159,1163
215059,210069
36237,37370
499,39264
56721,144584
26718,24423
19274,69486
46954,44696
5728,46036
17943,18584
6870,8626
72,73
88482,88165
2365,2458
898,30267
18466,20132
20943,20427
66161,49441
31069,14147
2081,5037
3985,4163
14974,15877
3042,2639
143,145
2638,2721
683,709
10366,8901
2885,5238
59607,54425
37594,36581
19675,19733
3064,3121
424,715
1591,2687
145,540
6949,3849
22094,23737
18329,20203
2287,2113
338,74037
13243,13183
3264,14985
45,4153
13722,13979
698,1769
22171,19956
1241,6137
12120,10913
5445,5028
2909,10084
6220,6033
22622,21575
41,2720221
27078,23747
34227,26705
16,13339
2,78458
532,603
18645,16349
25486,23630
2020,1813
7283,7416
7740,6503
32822,38982
1739,1732
29150,26788
11850,10993
24723,23209
7602,6937
26610,25339
67,76
715,978
4936,4180
32877,32397
6,41976
2986,2997
459,469
8188,6858
16243,22331
30831,28796
2257,2201
111536,82795
195183,165798
4856,7395
161358,111175
173,337
352,364
5653,5553
479,6144
59314,52936
1847,3483
22861,21690
29549,25485
452,12065
2827,6227
30890,21810
26655,25553
462,572
7625,15200
23604,23148
65466,112054
135295,144448
147250,142531
5670,5114
556,4573
4698,4806
3997,1584
68563,51538
24368,21973
170,2572
2351,2182
206489,189744
9773,9586
734,1938
203,1036
835,2247
1032,939
126,892
83,456
0,804
32974,24856
20934,17445
140,39264
19172,18715
33819,40885
69278,155502
9595,14202
60439,104743
18243,22219
17240,20070
870,1095
15447,17502
58476,60023
3937,9588
5637,6316
4055,4867
999791,982050
137003,125826
346407,425567
4819,6441
18086,19309
11547,13567
18621,20591
16083,19156
7929,8161
28847,30711
32841,35370
126181,131125
1193,1250
1291,21316
1292,3088
2261,2319
12350,13663
4090,10748
17397,12516
11187,198806
18733,20577
25449,10968
22965,24404
112354,113518
4827,6841
240032,68915
842328,437278
15929,15922
7218,7314
369,4350
2513099,661068
23461,26674
3445,4952
20165,142483
31247,39264
2417,5539
49395,57597
7080,7359
7018,6771
33315,33187
4064,5242
216407,152409
2993,6785
1024,1512
10335,9120
18648,17724
1512,1602
9657,9888
275242,123830
7679,8660
8270,8444
2322,22811
2797,5174
983,937
2008,2434
0,675
24144,22340
4412,4204
161480,130501
1576,117013
1759,1379
4484,198806
7546,17725
39569,32502
6937,13999
78192,78258
82815,38049
13478,17686
45866,39871
10439,28312
92059,52671
21199,69486
8522,9623
23422,24472
4294,5546
479567,466750
170687,151564
29366,29704
20133,41976
15631,12802
63208,54388
20436,19907
1061,30267
10640,11202
6478,5622
224282,210069
37949,37370
160,1163
2248,2174
58004,144584
48612,44696
18586,18584
18336,66605
3020,198806
536,13313
90425,88165
513,39264
6076,46036
20797,20132
29,11270
72,73
21873,20427
70248,49441
2409,2458
16263,15877
3202,2639
154,540
2175,5037
4106,4163
20632,19733
7811,8626
3220,3121
60503,54425
38134,36581
2964,5238
23149,23737
590,135376
7215,3849
146,145
707,709
18674,20203
2725,2721
736,1769
14659,13183
13944,13979
87399,81554
33,44639
365,74037
1483,6137
22691,19956
46,4153
12395,10913
25609,21575
2456,2113
27724,23747
437,715
34793,26705
1631,2687
26235,23630
3039,10084
9038,6503
3293,2997
33199,38982
538,603
3509,14985
19361,16349
5645,5028
29942,26788
12147,10993
17,13339
25293,23209
215,39264
2,78458
6293,6033
27175,25339
5370,4180
7396,7416
33295,32397
1769,1732
8497,6858
5183,7395
16988,22331
115637,82795
202600,165798
67,76
731,978
164617,111175
90,15243
477,469
7,41976
4511,6227
60228,52936
375,364
2054,1813
32845,21810
2269,2201
29851,25485
174,337
27027,25553
23837,23148
7742,6937
68401,112054
137210,144448
5724,5553
491,6144
4993,4806
60206,121155
32785,28746
4536,7213
18336,76124
13960,32804
100508,155502
30432,40678
12058,9120
73680,102530
13401,14202
24828,22219
48888,40885
11291,25721
99783,104743
6386,39264
10917,15153
327,4983
69709,127718
9822,16860
5407,9588
