views,pred_views
1662663,1265007
474712,533295
183509,8195374
93494,136761
369872,310137
715011,1350849
132607,106019
540553,802194
2032821,1726808
283379,3935737
13945717,26869573
2618344,5761438
2618344,2023595
183357,326172
279273,975526
4628861,4758884
659371,802414
1273356,2231116
515392,564642
621447,1842512
2131820,1540813
2171491,3395413
941900,1917979
18032,421607
773985,1160184
256886,221144
11307303,10779153
796106,1350849
731372,477059
1814564,1811459
179838,277288
182639,152713
427156,691924
1056057,1150838
296868,324454
1523322,1672305
10997222,13784027
110253,127703
241353,248752
2551558,2627442
116657,93870
997979,1240449
206351,211386
1322869,1348325
224355,211050
500346,498118
1862249,3096191
2181405,2307810
426547,406210
487512,449102
890185,994617
173602,342568
258641,268789
1057014,1012110
2861358,1350849
370725,382784
229751,546482
1146985,2005237
26736,337207
514092,1350849
112116,167711
325299,408818
785042,751329
930115,781513
414428,374253
1210184,977238
232999,233178
181125,242264
304507,290975
1875733,2092369
1016320,840140
127104,143469
171443,168318
456016,451032
142009,126714
367999,1127900
1452787,1271035
1586549,1511228
185365,217535
1169046,1140085
678221,675470
2697220,2278282
85483,1499816
155869,174716
476109,444029
544402,499704
179851,167814
1371655,1150838
163973,274019
87645,139459
545649,583774
81502,99142
172495,183372
84885,80243
1174168,2421749
23186,126785
187973,1410315
620010,551086
60371,54948
20489,35642
739152,635463
2085048,1524496
1006724,848824
154871,229021
616077,520347
10283,14542
1948989,1917858
77512,63186
22356,23283
584325,517168
780237,752562
154779,126791
312140,1158042
405190,397962
2318,2150952
252545,270092
86744,5071297
26294,76354
889178,760600
96019,109595
1406368,1200215
461787,441534
193775,176997
309796,267366
77093,74367
640307,594086
61358,55089
135041,149188
43450,57354
39232,39363
22963,1703864
1921,275193
29476,1803601
26072307,19690380
689783,669740
17322,336165
150443,136870
3106800,3010264
2367062,2344713
36931,36428
2323954,2135482
2069960,1869003
6641750,5841081
27186,33957
171352,172806
5939,12505
2426504,1916732
8784,1350849
130886,464089
87426,275193
321421,279306
2597987,2390689
1342094,1204790
390353,8195374
260171,250375
305993,335132
41758,36879
32642,30995
138237,177373
1590,79985
15982612,7961172
225591,207959
6046,2929767
24606,21665
4985,85864
172599,164746
13848,54998
987536,950169
161370,156365
3393569,2995797
762659,655617
7190745,4531670
8719,32168
268148,246395
718343,544497
2282302,2125762
560687,507103
2899302,2084866
40497,508156
25167,41891
83102,181363
3577,145214
352528,310039
786794,736929
597308,264050
2533102,1952074
4830,44961
89479,90551
5160,66230
298927,1410315
51186,146550
58619,129241
1128160,989183
1888088,1265007
527531,323245
355131,319091
122974,949202
4499836,3889299
372823,873427
377704,310137
159532,106019
823882,577286
917612,2272410
721104,1210805
794249,3935737
152198,299387
276444,683981
122841,266768
225748,667689
20565795,26869573
1476167,1868733
357052,526675
45929,80671
4351979,5761438
185678,421607
76217,129417
503630,975526
316821,326172
593362,3787243
23108,148835
143375,359231
44330,101197
900486,802414
5101674,4758884
1739960,2231116
1179499,1842512
585014,564642
2366705,1540813
2893385,3395413
1111552,1917979
870836,1160184
355711,221144
580111,691924
244926,277288
12087480,10779153
884295,1350849
837951,477059
1878391,1811459
4938,91200
209531,152713
1129790,1150838
328674,324454
1878539,1672305
140321,127703
13469626,13784027
526038,498118
266263,248752
2943061,2627442
636454,707079
1177722,1240449
246160,211386
244753,211050
1367820,1348325
199033,342568
265571,546482
511637,449102
2498437,2307810
832700,1382353
2077292,3096191
964585,994617
292982,268789
206601,242264
1300636,2005237
391542,382784
2998024,1350849
534419,1350849
120303,167711
358932,408818
869739,751329
1026261,781513
437107,374253
244813,233178
41015,337207
316469,290975
2150064,2092369
134736,143469
183937,168318
473307,451032
1812698,1511228
385128,1127900
1222591,977238
1485140,1271035
1061798,840140
222306,217535
1333176,1140085
96866,1499816
706845,675470
498545,444029
2986770,2278282
187265,274019
168384,174716
558128,499704
196303,183372
98152,139459
575783,583774
67302,54948
85921,99142
3560,43244
1487017,1150838
194452,229021
89126,80243
24699,126785
155479,126714
193362,1410315
1208516,2421749
639982,551086
17592,66509
21764,35642
780412,635463
423437,397962
2230014,1524496
83770,63186
1068698,848824
624800,520347
165295,126791
1985412,1917858
192162,167814
22707,23283
353125,1158042
791342,752562
605079,517168
25923,1703864
2519,2150952
86819,5071297
82493,74367
261021,270092
27805,76354
10492,14542
1440063,1200215
29964922,19690380
976530,760600
118036,109595
200169,176997
323050,267366
44313,57354
476231,441534
2047,275193
651781,594086
62034,55089
39732,39363
3217681,3010264
29845,1803601
136984,149188
6840883,5841081
17466,336165
2466364,2344713
707073,669740
154922,136870
2356541,2135482
37183,36428
26482,4634551
2106852,1869003
2532012,1916732
27626,33957
174561,172806
6062,12505
2705161,2390689
318669,335132
414502,8195374
238671,207959
8950,1350849
356186,279306
136657,464089
18525720,7961172
88352,275193
1403597,1204790
43651,36879
33343,30995
265812,250375
1634,79985
138796,177373
6082,2929767
5439,85864
24715,21665
166906,156365
1046165,950169
178433,164746
799870,655617
14175,54998
8076063,4531670
3460380,2995797
8798,32168
41824,508156
25203,41891
2316153,2125762
83369,181363
818533,544497
3643,145214
357054,310039
1225591,989183
816073,736929
90923,90551
5169,44961
2519348,3196562
1776191,577286
332886,392754
1880647,2272410
156420,2714310
931112,925575
1128222,1210805
634223,683981
82532,473895
580931,646094
95487,214517
601493,717001
146011,250331
248455,18561734
437779,660035
93383,752393
643906,667689
987801,1173439
323900,299387
981702,3935737
230959,266768
1491606,8757549
117595,148835
740933,959891
109604,80671
513277,526675
24628712,26869573
1743662,1868733
375527,421607
4754605,5408841
96042,101197
129132,129417
229631,249911
5396039,5761438
831957,765186
671488,975526
691701,3787243
364033,326172
289566,359231
611246,564642
1042171,802414
1878816,1842512
5487533,4758884
2073237,2231116
922483,1160184
3635144,3395413
11028,44749
1221280,1917979
718243,691924
430729,221144
288379,277288
219585,152713
318249,762338
341247,324454
890115,477059
12667200,10779153
1186840,1150838
951419,1350849
13855,91200
2108624,1672305
537796,498118
1917514,1811459
155975,127703
280635,248752
676077,707079
15682850,13784027
266089,211386
3225295,2627442
260006,211050
212257,342568
1307208,1240449
520637,406210
281564,546482
2739579,2307810
2224728,3096191
1042089,994617
1402821,1348325
524511,449102
315296,268789
52109,337207
228805,242264
128215,167711
411159,382784
554250,1350849
947414,751329
1420335,2005237
3125568,1350849
1086220,781513
409630,408818
190994,168318
253059,233178
454001,374253
72789,87647
330100,290975
140694,143469
2318522,2092369
1964795,1511228
242776,217535
1086098,840140
405836,1127900
1515285,1271035
486452,451032
1419942,1140085
107273,1499816
207033,274019
178072,174716
3203154,2278282
728354,675470
3780,43244
514444,444029
598891,583774
572898,499704
107174,139459
228114,229021
1549556,1150838
90131,99142
1234081,2421749
93508,80243
1237792,977238
26302,126785
165000,126714
201114,167814
2304396,1524496
212237,183372
196933,1410315
19639,66509
69982,54948
2016852,1917858
816960,635463
22786,35642
800625,752562
437349,397962
1112006,848824
176102,126791
90507,63186
1462885,1200215
86386,74367
383461,1158042
626248,517168
22974,23283
957603,299209
632018,520347
27710,1703864
2691,2150952
266915,270092
86861,5071297
726679,669740
29000,76354
340965,267366
34043133,19690380
10621,14542
206100,176997
490106,441534
140005,109595
45118,57354
2171,275193
87105,524169
62469,55089
3320677,3010264
2535143,2344713
40251,39363
2382878,2135482
195525,172806
2143706,1869003
30156,1803601
6988208,5841081
138467,149188
17616,336165
27862,33957
157286,136870
26710,4634551
37346,36428
2659593,1916732
437509,8195374
6183,12505
2788162,2390689
1456636,1204790
382766,279306
20752341,7961172
327739,335132
9078,1350849
140887,464089
88952,275193
34059,30995
270360,250375
1689,79985
139186,177373
247842,207959
4524,53868
6122,2929767
1080069,950169
5696,85864
1361217,4294080
656403,1260321
2154309,2714310
491113,906581
705169,1148204
1172709,1200215
849365,2005237
117714,197064
31055,275193
306872,464125
3412680,4263344
219570,949722
161404,286660
644576,392754
91925,147240
553261,869760
367311,541902
203696,322987
422732,489245
388786,591229
1548962,1350849
664666,762033
2304546,2272410
27067,41118
719229,3480528
128133,145851
3003970,3196562
414269,903479
1167158,925575
333229,408445
756320,683981
265774,250331
1239500,1210805
17372,23281
613960,660035
646729,646094
116336,214517
690690,717001
12649,1350849
167753,473895
810165,880466
170955,148835
456193,18561734
1124215,1173439
364786,299387
1080099,3935737
259627,266768
918520,959891
1591276,8757549
133517,80671
27779,1410315
112061,101197
587887,526675
499890,421607
27661280,26869573
1884421,1868733
254251,249911
139496,129417
5160496,5408841
124380,171382
3634,473895
6437564,5761438
392204,326172
784451,975526
725140,3787243
376062,359231
2520676,1842512
1113089,802414
2263186,2231116
622135,564642
826996,789727
5965,129376
5770671,4758884
950926,3895677
4200999,3395413
945598,1160184
1288759,1917979
769805,691924
21210,91200
187052,221160
307815,277288
427696,762338
16661,44749
464494,221144
39115,184931
13025011,10779153
998765,1350849
306414,459360
1231253,1150838
919307,477059
2199045,1672305
1949436,1811459
164659,127703
698414,707079
17620424,13784027
344693,324454
3458573,2627442
271876,211050
275390,211386
1410553,1240449
292075,546482
544047,498118
286704,248752
557538,406210
2819213,2307810
2303131,3096191
1126881,994617
615364,2885390
1432092,1348325
330716,268789
534125,449102
426730,382784
218279,342568
990059,751329
134858,167711
1152064,781513
3195732,1350849
448612,408818
258814,233178
240663,242264
468081,374253
341347,290975
146511,143469
13747,122537
1097752,840140
2095381,1511228
424065,1127900
259389,217535
1543548,1271035
497621,451032
1458879,1140085
1112552,2665442
116401,1499816
2509299,2092369
739463,675470
524399,444029
186407,174716
172205,126714
584434,499704
195883,168318
612653,583774
221395,274019
113204,139459
307975,1410315
257192,229021
3921,43244
1590640,1150838
74812,87647
78674,8195374
1248469,2421749
23393,66509
93534,99142
840651,635463
72728,54948
26940,126785
96440,80243
2358051,1524496
2049961,1917858
1251416,977238
90206,367588
94892,63186
186119,126791
206873,167814
410133,1158042
28607,1703864
364914,267366
1073561,299209
154224,109595
806660,752562
639536,517168
2805,2150952
86897,5071297
447310,397962
10692,14542
36152111,19690380
29725,76354
45774,57354
2232,275193
88667,74367
87215,524169
502040,441534
62644,55089
40840,39363
210065,176997
3383838,3010264
270597,270092
26830,4634551
139393,149188
17716,336165
28091,33957
2623238,2344713
159384,136870
2425655,2882063
1080388,1753038
1054285,1688677
868892,2911454
528664,1203169
1206939,1193074
1017187,1142352
133374,1056554
145601,248868
399646,735705
203615,332518
108786,475311
148406,298682
774304,1350849
1030918,1260321
206135,395755
149677,218137
317866,556227
129360,197873
309795,505948
35467,242678
164406,271737
30244,975526
745358,906581
110091,399935
770606,1073556
151767,671416
146051,275193
542637,1200215
2740505,4294080
643196,949722
208877,369676
117411,190602
2911703,2714310
1149806,1148204
1484393,2005237
260952,286660
32839,98045
388115,436495
204915,197064
145093,147240
695072,869760
461364,464125
21644,137607
4090835,4263344
31034,104632
1067141,1255961
119099,414209
1089816,3638012
400308,577947
1375421,1537057
56596,89949
75780,51819
383694,533295
34823,1350849
43358,86678
486240,541902
27646,55037
723025,982470
135307,183420
46190,162688
565235,591229
28285,80133
43885,41118
8116,191269
14645,21524
502800,489245
277199,322987
143406,145851
122522,364125
12751,28451
25980,101635
596697,903479
785562,762033
60828,177997
9136,16500
2518771,2272410
3216259,3196562
495317,752393
1245020,925575
399085,408445
679906,660035
289814,250331
505104,473895
792614,683981
1295711,1210805
24907,23281
674916,646094
537443,18561734
161364,196154
849971,880466
723099,717001
383708,299387
181255,148835
26849,189172
1203727,1173439
1148502,3935737
141099,80671
37876,82229
275565,266768
1002427,959891
1640383,8757549
72485,2150952
5446525,5408841
626351,922189
144876,171382
609732,526675
264187,249911
30583293,26869573
117408,101197
1975692,1868733
3906,473895
615722,421607
141606,129417
176871,204293
738609,3787243
6969128,5761438
415263,326172
403056,359231
3202879,1842512
72514,2150952
627448,564642
1005923,789727
18133,44749
1196193,3895677
5892743,4758884
219160,221160
6565,129376
25886,91200
443055,3554573
4799518,3395413
960527,1160184
1537244,1917979
322643,277288
487125,221144
511686,762338
1027963,1350849
926576,477059
1975087,1811459
325812,459360
1262895,1150838
3595,255856
44843,184931
2260715,1672305
19670964,13784027
3685806,2627442
170648,127703
347670,324454
281527,211386
1508992,1240449
715905,707079
297279,546482
279714,211050
549014,498118
1170855,994617
1475115,1348325
221751,342568
338425,268789
15870,122537
436638,382784
3322855,1350849
480162,408818
651268,2885390
352742,290975
479201,374253
142076,167711
1018706,751329
540227,449102
17746,318519
2152261,1986040
2230715,1511228
1112617,840140
279046,217535
1273655,2665442
1485868,1140085
150117,143469
246989,242264
125128,1499816
2678479,2092369
748102,675470
193223,174716
536419,444029
284176,229021
119519,139459
199922,168318
453170,1127900
4050,43244
506698,451032
76351,87647
236971,183372
592459,499704
37736281,18561734
867588,2729302
971123,666454
3670052,8279010
718902,781635
197900,919412
1209233,920709
352037,1372801
3411173,3711914
1752831,2911454
279561,815424
663875,1056554
106614,1350849
1480204,1688677
1644841,1753038
1699436,1203169
394249,475311
375897,975526
83425,527685
276279,507585
138890,1097189
1488650,4407507
624023,735705
383100,671416
29654,88293
359403,332518
102804,1350849
233473,248868
74857,121672
1296766,1142352
330789,399935
297350,218137
1329350,1193074
231724,327389
80882,274037
341911,395755
198315,197873
43830,58101
269375,298682
262865,140831
51216,60865
83835,98045
521366,620332
1136888,1260321
94912,325577
70136,110069
228588,271737
3722,8611
166260,275193
467396,556227
444762,505948
302340,369676
25923,135403
30690,66220
32548,137607
12052,19768
975043,1073556
300407,679692
12790,28579
883913,906581
847297,949722
61230,80133
3547023,4294080
79461,162688
131445,441148
599712,1200215
83378,89949
168712,190602
41471,199043
263581,414209
281962,286660
1920399,2005237
29220,75318
1273984,1148204
25084,91923
424563,436495
501058,464125
41026,55037
43774,97229
52900,104632
157203,147240
